tranId,productId,qty,amt,tranDate
2025-03-31T_2_10-38-58-261758_4,34,4,7.96,2025-03-31
2025-03-31T_1_10-38-58-261758_5,76,5,2.85,2025-03-31
2025-03-31T_1_10-38-58-261758_5,16,5,15.7,2025-03-31
2025-03-31T_1_10-38-58-261758_5,91,1,6.7,2025-03-31
2025-03-31T_1_10-38-58-261758_5,55,5,3.9,2025-03-31
2025-03-31T_1_10-38-58-261758_5,71,4,26.36,2025-03-31
2025-03-31T_1_10-38-58-261758_5,7,3,4.5,2025-03-31
2025-03-31T_1_10-38-58-261758_5,87,4,39.96,2025-03-31
2025-03-31T_2_10-38-58-262292_6,87,3,29.97,2025-03-31
2025-03-31T_2_10-38-58-262292_6,15,3,8.94,2025-03-31
2025-03-31T_2_10-38-58-262292_6,96,5,13.75,2025-03-31
2025-03-31T_2_10-38-58-262292_6,84,3,7.5,2025-03-31
2025-03-31T_2_10-38-58-262292_6,42,3,1.17,2025-03-31
2025-03-31T_2_10-38-58-262292_6,36,5,11.95,2025-03-31
2025-03-31T_2_10-38-58-262292_6,79,3,10.71,2025-03-31
2025-03-31T_2_10-38-58-262292_6,79,1,3.57,2025-03-31
2025-03-31T_2_10-38-58-262292_6,25,5,11.75,2025-03-31
2025-03-31T_2_10-38-58-262292_6,85,1,4.99,2025-03-31
2025-03-31T_2_10-38-58-262292_6,1,1,1.5,2025-03-31
2025-03-31T_2_10-38-58-262292_6,79,5,17.85,2025-03-31
2025-03-31T_2_10-38-58-262292_6,37,4,10.76,2025-03-31
2025-03-31T_2_10-38-58-262292_6,3,3,7.35,2025-03-31
2025-03-31T_2_10-38-58-262292_6,86,4,5.16,2025-03-31
2025-03-31T_1_10-38-58-262292_7,84,2,5.0,2025-03-31
2025-03-31T_1_10-38-58-262292_7,29,3,7.95,2025-03-31
2025-03-31T_1_10-38-58-262292_7,47,5,12.5,2025-03-31
2025-03-31T_1_10-38-58-262292_7,72,5,19.2,2025-03-31
2025-03-31T_1_10-38-58-262292_7,77,5,2.95,2025-03-31
2025-03-31T_1_10-38-58-262292_8,70,5,17.5,2025-03-31
2025-03-31T_1_10-38-58-262292_8,97,4,23.96,2025-03-31
2025-03-31T_1_10-38-58-262292_8,41,5,11.95,2025-03-31
2025-03-31T_1_10-38-58-262292_8,13,2,5.96,2025-03-31
2025-03-31T_1_10-38-58-262292_8,39,2,5.5,2025-03-31
2025-03-31T_1_10-38-58-262292_8,52,5,4.35,2025-03-31
2025-03-31T_1_10-38-58-262292_8,62,2,13.0,2025-03-31
2025-03-31T_1_10-38-58-262292_8,47,1,2.5,2025-03-31
2025-03-31T_1_10-38-58-262292_8,73,1,3.99,2025-03-31
2025-03-31T_1_10-38-58-262292_8,5,2,3.5,2025-03-31
2025-03-31T_1_10-38-58-262292_8,18,2,7.76,2025-03-31
2025-03-31T_1_10-38-58-262292_8,20,5,6.95,2025-03-31
2025-03-31T_1_10-38-58-262292_8,83,4,0.84,2025-03-31
2025-03-31T_2_10-38-58-262292_9,14,3,2.97,2025-03-31
2025-03-31T_2_10-38-58-262292_9,26,1,2.98,2025-03-31
2025-03-31T_2_10-38-58-262292_9,94,2,3.98,2025-03-31
2025-03-31T_2_10-38-58-262292_9,87,5,49.95,2025-03-31
2025-03-31T_2_10-38-58-262292_9,89,1,2.78,2025-03-31
2025-03-31T_2_10-38-58-262292_9,32,4,12.36,2025-03-31
2025-03-31T_2_10-38-58-262292_9,22,2,5.58,2025-03-31
2025-03-31T_2_10-38-58-262292_9,82,4,31.96,2025-03-31
2025-03-31T_2_10-38-58-262292_9,4,4,11.96,2025-03-31
2025-03-31T_2_10-38-58-262292_9,65,5,39.95,2025-03-31
2025-03-31T_2_10-38-58-262292_9,59,4,11.16,2025-03-31
2025-03-31T_2_10-38-58-262292_9,23,4,15.16,2025-03-31
2025-03-31T_2_10-38-58-262292_9,80,1,4.98,2025-03-31
2025-03-31T_2_10-38-58-262292_9,33,3,17.97,2025-03-31
2025-03-31T_2_10-38-58-262292_9,96,3,8.25,2025-03-31
2025-03-31T_3_10-38-58-262292_10,41,5,11.95,2025-03-31
2025-03-31T_3_10-38-58-262292_10,13,3,8.94,2025-03-31
2025-03-31T_3_10-38-58-262292_10,86,3,3.87,2025-03-31
2025-03-31T_3_10-38-58-262292_10,66,1,3.99,2025-03-31
2025-03-31T_3_10-38-58-262292_10,80,5,24.9,2025-03-31
2025-03-31T_3_10-38-58-262292_11,94,3,5.97,2025-03-31
2025-03-31T_3_10-38-58-262292_11,48,3,7.17,2025-03-31
2025-03-31T_3_10-38-58-262292_11,5,4,7.0,2025-03-31
2025-03-31T_3_10-38-58-262292_11,2,1,1.25,2025-03-31
2025-03-31T_3_10-38-58-262292_11,98,4,19.96,2025-03-31
2025-03-31T_3_10-38-58-262292_11,97,2,11.98,2025-03-31
2025-03-31T_3_10-38-58-262292_11,54,4,3.4,2025-03-31
2025-03-31T_3_10-38-58-262292_11,61,5,6.45,2025-03-31
2025-03-31T_3_10-38-58-262292_11,22,2,5.58,2025-03-31
2025-03-31T_2_10-38-58-262292_12,98,2,9.98,2025-03-31
2025-03-31T_2_10-38-58-262292_12,100,3,5.97,2025-03-31
2025-03-31T_2_10-38-58-262292_12,76,2,1.14,2025-03-31
2025-03-31T_2_10-38-58-262292_12,28,2,5.78,2025-03-31
2025-03-31T_2_10-38-58-262292_12,27,1,2.15,2025-03-31
2025-03-31T_2_10-38-58-262292_12,14,3,2.97,2025-03-31
2025-03-31T_2_10-38-58-262292_12,60,3,5.97,2025-03-31
2025-03-31T_2_10-38-58-262292_12,13,5,14.9,2025-03-31
2025-03-31T_2_10-38-58-262292_12,24,4,11.2,2025-03-31
2025-03-31T_2_10-38-58-262292_12,53,4,3.96,2025-03-31
2025-03-31T_2_10-38-58-262292_12,98,5,24.95,2025-03-31
2025-03-31T_2_10-38-58-262292_12,67,4,10.0,2025-03-31
2025-03-31T_2_10-38-58-262292_12,35,2,4.18,2025-03-31
2025-03-31T_2_10-38-58-262292_12,1,1,1.5,2025-03-31
2025-03-31T_2_10-38-58-262292_12,4,1,2.99,2025-03-31
2025-03-31T_2_10-38-58-262292_12,70,2,7.0,2025-03-31
2025-03-31T_2_10-38-58-262292_12,91,4,26.8,2025-03-31
2025-03-31T_2_10-38-58-262292_12,23,4,15.16,2025-03-31
2025-03-31T_2_10-38-58-262292_12,52,4,3.48,2025-03-31
2025-03-31T_2_10-38-58-262292_13,86,4,5.16,2025-03-31
2025-03-31T_2_10-38-58-262292_13,81,4,14.36,2025-03-31
2025-03-31T_2_10-38-58-262292_13,97,1,5.99,2025-03-31
2025-03-31T_2_10-38-58-262292_13,45,2,1.98,2025-03-31
2025-03-31T_2_10-38-58-262292_13,13,2,5.96,2025-03-31
2025-03-31T_2_10-38-58-262292_13,17,2,9.0,2025-03-31
2025-03-31T_2_10-38-58-262292_13,73,3,11.97,2025-03-31
2025-03-31T_2_10-38-58-262292_13,49,4,15.96,2025-03-31
2025-03-31T_2_10-38-58-262292_13,91,5,33.5,2025-03-31
2025-03-31T_2_10-38-58-262292_13,82,1,7.99,2025-03-31
2025-03-31T_2_10-38-58-262292_13,57,3,5.97,2025-03-31
2025-03-31T_2_10-38-58-262292_13,2,3,3.75,2025-03-31
2025-03-31T_2_10-38-58-262292_13,18,3,11.64,2025-03-31
2025-03-31T_3_10-38-58-262292_14,37,5,13.45,2025-03-31
2025-03-31T_3_10-38-58-262292_14,19,3,10.35,2025-03-31
2025-03-31T_3_10-38-58-262292_14,1,4,6.0,2025-03-31
2025-03-31T_3_10-38-58-262292_14,64,5,22.3,2025-03-31
2025-03-31T_3_10-38-58-262292_14,88,5,19.95,2025-03-31
2025-03-31T_3_10-38-58-262292_14,82,2,15.98,2025-03-31
2025-03-31T_2_10-38-58-262292_15,25,5,11.75,2025-03-31
2025-03-31T_2_10-38-58-262292_15,75,3,26.37,2025-03-31
2025-03-31T_2_10-38-58-262292_15,64,4,17.84,2025-03-31
2025-03-31T_2_10-38-58-262292_15,75,1,8.79,2025-03-31
2025-03-31T_2_10-38-58-262292_15,61,2,2.58,2025-03-31
2025-03-31T_2_10-38-58-262292_15,64,4,17.84,2025-03-31
2025-03-31T_2_10-38-58-262292_15,93,4,23.96,2025-03-31
2025-03-31T_2_10-38-58-262292_15,62,2,13.0,2025-03-31
2025-03-31T_2_10-38-58-262292_15,26,5,14.9,2025-03-31
2025-03-31T_2_10-38-58-262292_15,39,1,2.75,2025-03-31
2025-03-31T_2_10-38-58-262292_15,98,2,9.98,2025-03-31
2025-03-31T_2_10-38-58-262292_15,17,3,13.5,2025-03-31
2025-03-31T_2_10-38-58-262292_15,93,3,17.97,2025-03-31
2025-03-31T_2_10-38-58-262292_15,99,5,24.95,2025-03-31
2025-03-31T_2_10-38-58-262292_15,54,2,1.7,2025-03-31
2025-03-31T_2_10-38-58-262292_15,27,4,8.6,2025-03-31
2025-03-31T_2_10-38-58-262292_15,46,5,3.45,2025-03-31
2025-03-31T_2_10-38-58-262292_15,40,2,7.18,2025-03-31
2025-03-31T_2_10-38-58-262292_16,55,1,0.78,2025-03-31
2025-03-31T_2_10-38-58-262292_16,74,3,2.85,2025-03-31
2025-03-31T_2_10-38-58-262292_16,86,1,1.29,2025-03-31
2025-03-31T_2_10-38-58-262292_16,45,3,2.97,2025-03-31
2025-03-31T_2_10-38-58-262292_16,20,1,1.39,2025-03-31
2025-03-31T_2_10-38-58-262292_16,28,1,2.89,2025-03-31
2025-03-31T_2_10-38-58-262292_17,45,4,3.96,2025-03-31
2025-03-31T_2_10-38-58-262292_17,56,3,4.77,2025-03-31
2025-03-31T_2_10-38-58-262292_17,79,1,3.57,2025-03-31
2025-03-31T_2_10-38-58-262292_17,30,5,15.5,2025-03-31
2025-03-31T_2_10-38-58-262292_17,9,2,5.98,2025-03-31
2025-03-31T_2_10-38-58-262292_17,20,3,4.17,2025-03-31
2025-03-31T_2_10-38-58-262292_17,6,5,9.95,2025-03-31
2025-03-31T_2_10-38-58-262292_17,28,4,11.56,2025-03-31
2025-03-31T_2_10-38-58-262292_17,75,5,43.95,2025-03-31
2025-03-31T_2_10-38-58-262292_17,42,3,1.17,2025-03-31
2025-03-31T_2_10-38-58-262292_18,100,5,9.95,2025-03-31
2025-03-31T_2_10-38-58-262292_18,64,1,4.46,2025-03-31
2025-03-31T_2_10-38-58-262292_18,33,2,11.98,2025-03-31
2025-03-31T_2_10-38-58-262292_18,48,3,7.17,2025-03-31
2025-03-31T_2_10-38-58-262292_18,45,1,0.99,2025-03-31
2025-03-31T_2_10-38-58-262292_18,60,5,9.95,2025-03-31
2025-03-31T_2_10-38-58-262292_18,26,5,14.9,2025-03-31
2025-03-31T_2_10-38-58-262292_18,83,5,1.05,2025-03-31
2025-03-31T_2_10-38-58-262292_18,2,3,3.75,2025-03-31
2025-03-31T_2_10-38-58-262292_18,2,4,5.0,2025-03-31
2025-03-31T_2_10-38-58-262292_18,18,3,11.64,2025-03-31
2025-03-31T_2_10-38-58-262292_18,76,2,1.14,2025-03-31
2025-03-31T_2_10-38-58-262292_18,80,3,14.94,2025-03-31
2025-03-31T_2_10-38-58-262292_18,45,2,1.98,2025-03-31
2025-03-31T_2_10-38-58-262292_18,21,5,14.95,2025-03-31
2025-03-31T_2_10-38-58-262292_18,74,3,2.85,2025-03-31
2025-03-31T_1_10-38-58-262292_19,24,1,2.8,2025-03-31
2025-03-31T_1_10-38-58-262292_19,44,5,7.45,2025-03-31
2025-03-31T_1_10-38-58-262292_19,37,5,13.45,2025-03-31
2025-03-31T_2_10-38-58-262292_20,51,4,9.96,2025-03-31
2025-03-31T_2_10-38-58-262292_20,68,3,7.77,2025-03-31
2025-03-31T_2_10-38-58-262292_20,51,4,9.96,2025-03-31
2025-03-31T_2_10-38-58-262292_20,61,5,6.45,2025-03-31
2025-03-31T_2_10-38-58-262292_20,92,5,12.45,2025-03-31
2025-03-31T_2_10-38-58-262292_20,63,4,15.16,2025-03-31
2025-03-31T_2_10-38-58-262292_20,67,4,10.0,2025-03-31
2025-03-31T_2_10-38-58-262292_20,31,4,9.96,2025-03-31
2025-03-31T_2_10-38-58-262292_20,95,5,14.95,2025-03-31
2025-03-31T_2_10-38-58-262292_20,8,3,5.67,2025-03-31
2025-03-31T_2_10-38-58-262292_20,35,5,10.45,2025-03-31
2025-03-31T_2_10-38-58-262292_20,13,3,8.94,2025-03-31
2025-03-31T_2_10-38-58-262292_20,13,3,8.94,2025-03-31
2025-03-31T_1_10-38-58-262292_21,5,3,5.25,2025-03-31
2025-03-31T_1_10-38-58-262292_21,83,2,0.42,2025-03-31
2025-03-31T_1_10-38-58-262292_21,29,3,7.95,2025-03-31
2025-03-31T_1_10-38-58-262292_21,94,3,5.97,2025-03-31
2025-03-31T_1_10-38-58-262292_21,58,2,4.5,2025-03-31
2025-03-31T_1_10-38-58-262292_21,35,3,6.27,2025-03-31
2025-03-31T_1_10-38-58-262292_21,57,3,5.97,2025-03-31
2025-03-31T_1_10-38-58-262292_21,38,5,17.5,2025-03-31
2025-03-31T_1_10-38-58-262292_22,97,2,11.98,2025-03-31
2025-03-31T_1_10-38-58-262292_22,93,5,29.95,2025-03-31
2025-03-31T_1_10-38-58-262292_22,17,4,18.0,2025-03-31
2025-03-31T_1_10-38-58-262292_22,79,5,17.85,2025-03-31
2025-03-31T_1_10-38-58-262292_22,47,3,7.5,2025-03-31
2025-03-31T_1_10-38-58-262292_22,13,2,5.96,2025-03-31
2025-03-31T_1_10-38-58-262292_22,62,5,32.5,2025-03-31
2025-03-31T_1_10-38-58-262292_22,5,2,3.5,2025-03-31
2025-03-31T_2_10-38-58-263333_23,62,3,19.5,2025-03-31
2025-03-31T_2_10-38-58-263333_23,16,3,9.42,2025-03-31
2025-03-31T_2_10-38-58-263333_23,45,2,1.98,2025-03-31
2025-03-31T_2_10-38-58-263333_23,34,2,3.98,2025-03-31
2025-03-31T_2_10-38-58-263333_23,62,2,13.0,2025-03-31
2025-03-31T_2_10-38-58-263333_24,73,4,15.96,2025-03-31
2025-03-31T_2_10-38-58-263333_24,78,3,11.4,2025-03-31
2025-03-31T_2_10-38-58-263333_24,45,3,2.97,2025-03-31
2025-03-31T_2_10-38-58-263333_24,26,1,2.98,2025-03-31
2025-03-31T_2_10-38-58-263333_24,11,3,14.97,2025-03-31
2025-03-31T_2_10-38-58-263333_24,97,1,5.99,2025-03-31
2025-03-31T_2_10-38-58-263333_24,44,4,5.96,2025-03-31
2025-03-31T_2_10-38-58-263333_24,83,4,0.84,2025-03-31
2025-03-31T_2_10-38-58-263333_24,55,3,2.34,2025-03-31
2025-03-31T_2_10-38-58-263333_24,4,1,2.99,2025-03-31
2025-03-31T_2_10-38-58-263333_24,80,4,19.92,2025-03-31
2025-03-31T_2_10-38-58-263333_24,9,1,2.99,2025-03-31
2025-03-31T_2_10-38-58-263333_24,70,3,10.5,2025-03-31
2025-03-31T_2_10-38-58-263333_24,76,3,1.71,2025-03-31
2025-03-31T_2_10-38-58-263333_24,10,1,1.79,2025-03-31
2025-03-31T_2_10-38-58-263333_24,39,3,8.25,2025-03-31
2025-03-31T_2_10-38-58-263333_24,71,2,13.18,2025-03-31
2025-03-31T_2_10-38-58-263333_24,26,1,2.98,2025-03-31
2025-03-31T_2_10-38-58-263333_24,72,3,11.52,2025-03-31
2025-03-31T_2_10-38-58-263333_24,65,3,23.97,2025-03-31
2025-03-31T_1_10-38-58-263333_25,94,4,7.96,2025-03-31
2025-03-31T_1_10-38-58-263333_25,31,3,7.47,2025-03-31
2025-03-31T_1_10-38-58-263333_25,19,2,6.9,2025-03-31
2025-03-31T_1_10-38-58-263333_25,97,1,5.99,2025-03-31
2025-03-31T_1_10-38-58-263333_25,68,2,5.18,2025-03-31
2025-03-31T_1_10-38-58-263333_25,91,3,20.1,2025-03-31
2025-03-31T_1_10-38-58-263333_25,11,2,9.98,2025-03-31
2025-03-31T_1_10-38-58-263333_25,49,4,15.96,2025-03-31
2025-03-31T_1_10-38-58-263333_26,98,1,4.99,2025-03-31
2025-03-31T_1_10-38-58-263333_26,1,3,4.5,2025-03-31
2025-03-31T_1_10-38-58-263333_26,86,3,3.87,2025-03-31
2025-03-31T_1_10-38-58-263333_26,79,3,10.71,2025-03-31
2025-03-31T_1_10-38-58-263333_26,39,2,5.5,2025-03-31
2025-03-31T_1_10-38-58-263333_26,78,2,7.6,2025-03-31
2025-03-31T_1_10-38-58-263333_26,22,3,8.37,2025-03-31
2025-03-31T_3_10-38-58-263333_27,17,1,4.5,2025-03-31
2025-03-31T_3_10-38-58-263333_27,23,2,7.58,2025-03-31
2025-03-31T_3_10-38-58-263333_27,72,2,7.68,2025-03-31
2025-03-31T_3_10-38-58-263333_27,26,2,5.96,2025-03-31
2025-03-31T_3_10-38-58-263333_27,17,2,9.0,2025-03-31
2025-03-31T_3_10-38-58-263333_27,46,2,1.38,2025-03-31
2025-03-31T_3_10-38-58-263333_27,50,5,13.0,2025-03-31
2025-03-31T_3_10-38-58-263333_27,20,2,2.78,2025-03-31
2025-03-31T_3_10-38-58-263333_27,83,5,1.05,2025-03-31
2025-03-31T_3_10-38-58-263333_27,34,3,5.97,2025-03-31
2025-03-31T_3_10-38-58-263333_27,72,5,19.2,2025-03-31
2025-03-31T_3_10-38-58-263333_27,84,3,7.5,2025-03-31
2025-03-31T_1_10-38-58-263333_28,85,1,4.99,2025-03-31
2025-03-31T_1_10-38-58-263333_28,25,2,4.7,2025-03-31
2025-03-31T_1_10-38-58-263333_28,32,2,6.18,2025-03-31
2025-03-31T_1_10-38-58-263333_28,38,2,7.0,2025-03-31
2025-03-31T_1_10-38-58-263333_28,62,5,32.5,2025-03-31
2025-03-31T_1_10-38-58-263333_29,31,4,9.96,2025-03-31
2025-03-31T_1_10-38-58-263333_29,18,3,11.64,2025-03-31
2025-03-31T_1_10-38-58-263333_29,38,4,14.0,2025-03-31
2025-03-31T_1_10-38-58-263333_29,62,3,19.5,2025-03-31
2025-03-31T_1_10-38-58-263333_29,75,1,8.79,2025-03-31
2025-03-31T_1_10-38-58-263333_29,80,5,24.9,2025-03-31
2025-03-31T_1_10-38-58-263333_29,59,2,5.58,2025-03-31
2025-03-31T_1_10-38-58-263333_29,12,3,5.4,2025-03-31
2025-03-31T_1_10-38-58-263333_29,34,2,3.98,2025-03-31
2025-03-31T_1_10-38-58-263333_29,84,1,2.5,2025-03-31
2025-03-31T_1_10-38-58-263333_29,81,2,7.18,2025-03-31
2025-03-31T_1_10-38-58-263333_29,15,2,5.96,2025-03-31
2025-03-31T_1_10-38-58-263333_29,73,2,7.98,2025-03-31
2025-03-31T_1_10-38-58-263333_29,64,1,4.46,2025-03-31
2025-03-31T_1_10-38-58-263333_29,49,2,7.98,2025-03-31
2025-03-31T_1_10-38-58-263333_30,66,1,3.99,2025-03-31
2025-03-31T_1_10-38-58-263333_30,28,1,2.89,2025-03-31
2025-03-31T_1_10-38-58-263333_30,84,3,7.5,2025-03-31
2025-03-31T_1_10-38-58-263333_30,75,2,17.58,2025-03-31
2025-03-31T_1_10-38-58-263333_30,100,4,7.96,2025-03-31
2025-03-31T_1_10-38-58-263333_30,77,5,2.95,2025-03-31
2025-03-31T_1_10-38-58-263333_31,55,2,1.56,2025-03-31
2025-03-31T_1_10-38-58-263333_31,18,3,11.64,2025-03-31
2025-03-31T_1_10-38-58-263333_31,35,4,8.36,2025-03-31
2025-03-31T_1_10-38-58-263333_31,65,4,31.96,2025-03-31
2025-03-31T_1_10-38-58-263333_31,24,5,14.0,2025-03-31
2025-03-31T_1_10-38-58-263333_31,58,5,11.25,2025-03-31
2025-03-31T_1_10-38-58-263333_31,24,2,5.6,2025-03-31
2025-03-31T_1_10-38-58-263333_31,2,2,2.5,2025-03-31
2025-03-31T_1_10-38-58-263333_31,6,3,5.97,2025-03-31
2025-03-31T_3_10-38-58-263333_32,12,2,3.6,2025-03-31
2025-03-31T_3_10-38-58-263333_32,7,5,7.5,2025-03-31
2025-03-31T_3_10-38-58-263333_32,94,2,3.98,2025-03-31
2025-03-31T_3_10-38-58-263333_32,63,1,3.79,2025-03-31
2025-03-31T_3_10-38-58-263333_32,56,2,3.18,2025-03-31
2025-03-31T_3_10-38-58-263333_32,8,3,5.67,2025-03-31
2025-03-31T_3_10-38-58-263333_32,29,2,5.3,2025-03-31
2025-03-31T_3_10-38-58-263333_32,67,4,10.0,2025-03-31
2025-03-31T_3_10-38-58-263333_32,27,2,4.3,2025-03-31
2025-03-31T_3_10-38-58-263333_32,45,5,4.95,2025-03-31
2025-03-31T_3_10-38-58-263333_32,10,3,5.37,2025-03-31
2025-03-31T_3_10-38-58-263333_32,43,3,11.97,2025-03-31
2025-03-31T_3_10-38-58-263333_32,99,2,9.98,2025-03-31
2025-03-31T_3_10-38-58-263333_32,85,5,24.95,2025-03-31
2025-03-31T_3_10-38-58-263333_32,99,3,14.97,2025-03-31
2025-03-31T_3_10-38-58-263333_32,85,5,24.95,2025-03-31
2025-03-31T_3_10-38-58-263333_32,37,4,10.76,2025-03-31
2025-03-31T_3_10-38-58-263333_32,58,4,9.0,2025-03-31
2025-03-31T_3_10-38-58-263333_33,9,5,14.95,2025-03-31
2025-03-31T_3_10-38-58-263333_33,37,2,5.38,2025-03-31
2025-03-31T_3_10-38-58-263333_33,86,4,5.16,2025-03-31
2025-03-31T_3_10-38-58-263333_33,83,2,0.42,2025-03-31
2025-03-31T_3_10-38-58-263333_33,76,2,1.14,2025-03-31
2025-03-31T_3_10-38-58-263333_33,78,3,11.4,2025-03-31
2025-03-31T_3_10-38-58-263333_33,98,3,14.97,2025-03-31
2025-03-31T_3_10-38-58-263333_33,91,1,6.7,2025-03-31
2025-03-31T_3_10-38-58-263333_34,28,5,14.45,2025-03-31
2025-03-31T_3_10-38-58-263333_34,72,3,11.52,2025-03-31
2025-03-31T_3_10-38-58-263333_34,92,5,12.45,2025-03-31
2025-03-31T_3_10-38-58-263333_34,70,2,7.0,2025-03-31
2025-03-31T_3_10-38-58-263333_34,65,2,15.98,2025-03-31
2025-03-31T_3_10-38-58-263333_34,11,2,9.98,2025-03-31
2025-03-31T_3_10-38-58-263333_34,34,4,7.96,2025-03-31
2025-03-31T_3_10-38-58-263333_34,89,5,13.9,2025-03-31
2025-03-31T_3_10-38-58-263333_34,54,1,0.85,2025-03-31
2025-03-31T_3_10-38-58-263333_34,47,1,2.5,2025-03-31
2025-03-31T_3_10-38-58-263333_34,90,3,2.97,2025-03-31
2025-03-31T_2_10-38-58-263333_35,26,1,2.98,2025-03-31
2025-03-31T_2_10-38-58-263333_35,73,3,11.97,2025-03-31
2025-03-31T_2_10-38-58-263333_35,75,4,35.16,2025-03-31
2025-03-31T_2_10-38-58-263333_35,11,3,14.97,2025-03-31
2025-03-31T_2_10-38-58-263333_35,58,4,9.0,2025-03-31
2025-03-31T_2_10-38-58-263333_35,62,2,13.0,2025-03-31
2025-03-31T_2_10-38-58-263333_35,39,5,13.75,2025-03-31
2025-03-31T_2_10-38-58-263333_35,25,5,11.75,2025-03-31
2025-03-31T_2_10-38-58-263333_35,79,4,14.28,2025-03-31
2025-03-31T_2_10-38-58-263333_35,81,4,14.36,2025-03-31
2025-03-31T_2_10-38-58-263333_35,84,1,2.5,2025-03-31
2025-03-31T_2_10-38-58-263333_35,41,1,2.39,2025-03-31
2025-03-31T_2_10-38-58-263333_35,34,4,7.96,2025-03-31
2025-03-31T_2_10-38-58-263333_35,60,2,3.98,2025-03-31
2025-03-31T_3_10-38-58-263333_36,2,4,5.0,2025-03-31
2025-03-31T_3_10-38-58-263333_36,78,5,19.0,2025-03-31
2025-03-31T_3_10-38-58-263333_36,51,3,7.47,2025-03-31
2025-03-31T_3_10-38-58-263333_36,66,3,11.97,2025-03-31
2025-03-31T_3_10-38-58-263333_36,99,2,9.98,2025-03-31
2025-03-31T_2_10-38-58-264333_37,75,1,8.79,2025-03-31
2025-03-31T_2_10-38-58-264333_37,93,1,5.99,2025-03-31
