tranId,productId,qty,amt,tranDate
2025-03-20T_2_15-31-07-398102_8,8,4,7.56,2025-03-20
2025-03-20T_2_15-31-07-398102_8,66,5,19.95,2025-03-20
2025-03-20T_2_15-31-07-398102_8,78,5,19.0,2025-03-20
2025-03-20T_2_15-31-07-398102_8,28,1,2.89,2025-03-20
2025-03-20T_2_15-31-07-398102_8,100,5,9.95,2025-03-20
2025-03-20T_2_15-31-07-398102_8,20,2,2.78,2025-03-20
2025-03-20T_2_15-31-07-398102_8,74,3,2.85,2025-03-20
2025-03-20T_2_15-31-07-398102_8,32,1,3.09,2025-03-20
2025-03-20T_2_15-31-07-398102_8,96,2,5.5,2025-03-20
2025-03-20T_2_15-31-07-398102_8,51,5,12.45,2025-03-20
2025-03-20T_2_15-31-07-398102_9,33,4,23.96,2025-03-20
2025-03-20T_2_15-31-07-398102_9,88,4,15.96,2025-03-20
2025-03-20T_2_15-31-07-398102_9,45,4,3.96,2025-03-20
2025-03-20T_2_15-31-07-398102_9,52,3,2.61,2025-03-20
2025-03-20T_2_15-31-07-398102_9,93,4,23.96,2025-03-20
2025-03-20T_2_15-31-07-398102_9,38,3,10.5,2025-03-20
2025-03-20T_2_15-31-07-398102_10,99,2,9.98,2025-03-20
2025-03-20T_2_15-31-07-398102_10,93,4,23.96,2025-03-20
2025-03-20T_2_15-31-07-398102_10,34,5,9.95,2025-03-20
2025-03-20T_2_15-31-07-398102_10,91,5,33.5,2025-03-20
2025-03-20T_2_15-31-07-398102_10,4,1,2.99,2025-03-20
2025-03-20T_2_15-31-07-398102_10,41,2,4.78,2025-03-20
2025-03-20T_2_15-31-07-398102_10,34,2,3.98,2025-03-20
2025-03-20T_2_15-31-07-398102_10,42,5,1.95,2025-03-20
2025-03-20T_2_15-31-07-398102_10,74,2,1.9,2025-03-20
2025-03-20T_2_15-31-07-398102_10,62,2,13.0,2025-03-20
2025-03-20T_2_15-31-07-398102_10,75,1,8.79,2025-03-20
2025-03-20T_2_15-31-07-398102_10,22,3,8.37,2025-03-20
2025-03-20T_2_15-31-07-398102_10,55,2,1.56,2025-03-20
2025-03-20T_1_15-31-07-398102_11,34,5,9.95,2025-03-20
2025-03-20T_1_15-31-07-398102_11,94,5,9.95,2025-03-20
2025-03-20T_1_15-31-07-398102_12,33,4,23.96,2025-03-20
2025-03-20T_1_15-31-07-398102_12,6,1,1.99,2025-03-20
2025-03-20T_1_15-31-07-398102_12,47,2,5.0,2025-03-20
2025-03-20T_1_15-31-07-398102_12,24,4,11.2,2025-03-20
2025-03-20T_1_15-31-07-398102_12,8,5,9.45,2025-03-20
2025-03-20T_1_15-31-07-398102_12,22,1,2.79,2025-03-20
2025-03-20T_1_15-31-07-398102_12,64,2,8.92,2025-03-20
2025-03-20T_1_15-31-07-398102_12,38,4,14.0,2025-03-20
2025-03-20T_1_15-31-07-398102_12,24,4,11.2,2025-03-20
2025-03-20T_1_15-31-07-398102_12,71,3,19.77,2025-03-20
2025-03-20T_1_15-31-07-398102_12,37,2,5.38,2025-03-20
2025-03-20T_1_15-31-07-398102_12,61,3,3.87,2025-03-20
