tranId,productId,qty,amt,tranDate
2025-03-30T_2_10-38-03-240221_2,100,2,3.98,2025-03-30
2025-03-30T_2_10-38-03-240221_2,84,4,10.0,2025-03-30
2025-03-30T_3_10-38-03-240221_3,7,5,7.5,2025-03-30
2025-03-30T_3_10-38-03-240221_3,88,5,19.95,2025-03-30
2025-03-30T_3_10-38-03-240221_3,68,4,10.36,2025-03-30
2025-03-30T_3_10-38-03-240221_3,58,4,9.0,2025-03-30
2025-03-30T_3_10-38-03-240221_3,83,2,0.42,2025-03-30
2025-03-30T_3_10-38-03-240221_3,73,1,3.99,2025-03-30
2025-03-30T_3_10-38-03-240221_3,40,2,7.18,2025-03-30
2025-03-30T_3_10-38-03-240221_3,61,1,1.29,2025-03-30
2025-03-30T_3_10-38-03-240221_3,16,1,3.14,2025-03-30
2025-03-30T_1_10-38-03-240221_4,42,1,0.39,2025-03-30
2025-03-30T_1_10-38-03-240221_4,11,1,4.99,2025-03-30
2025-03-30T_1_10-38-03-240221_4,26,2,5.96,2025-03-30
2025-03-30T_1_10-38-03-240221_4,77,1,0.59,2025-03-30
2025-03-30T_1_10-38-03-240221_4,37,5,13.45,2025-03-30
2025-03-30T_1_10-38-03-240221_4,61,4,5.16,2025-03-30
2025-03-30T_3_10-38-03-240221_5,2,4,5.0,2025-03-30
2025-03-30T_3_10-38-03-240221_5,28,1,2.89,2025-03-30
2025-03-30T_3_10-38-03-240221_5,82,2,15.98,2025-03-30
2025-03-30T_3_10-38-03-240221_5,37,1,2.69,2025-03-30
2025-03-30T_3_10-38-03-240221_5,66,2,7.98,2025-03-30
2025-03-30T_3_10-38-03-240221_5,79,3,10.71,2025-03-30
2025-03-30T_3_10-38-03-240221_5,68,4,10.36,2025-03-30
2025-03-30T_3_10-38-03-240221_5,90,2,1.98,2025-03-30
2025-03-30T_3_10-38-03-240221_5,37,3,8.07,2025-03-30
2025-03-30T_3_10-38-03-240221_5,15,5,14.9,2025-03-30
2025-03-30T_3_10-38-03-240221_5,20,3,4.17,2025-03-30
2025-03-30T_3_10-38-03-240221_6,74,1,0.95,2025-03-30
2025-03-30T_3_10-38-03-240221_6,6,1,1.99,2025-03-30
2025-03-30T_3_10-38-03-240221_6,87,3,29.97,2025-03-30
2025-03-30T_3_10-38-03-240221_6,80,1,4.98,2025-03-30
2025-03-30T_3_10-38-03-240221_6,43,3,11.97,2025-03-30
2025-03-30T_3_10-38-03-240221_6,82,4,31.96,2025-03-30
2025-03-30T_3_10-38-03-240221_6,72,5,19.2,2025-03-30
2025-03-30T_3_10-38-03-240221_6,2,3,3.75,2025-03-30
2025-03-30T_3_10-38-03-240221_6,73,3,11.97,2025-03-30
2025-03-30T_1_10-38-03-240221_7,62,2,13.0,2025-03-30
2025-03-30T_1_10-38-03-240221_7,71,5,32.95,2025-03-30
2025-03-30T_1_10-38-03-240221_7,76,4,2.28,2025-03-30
2025-03-30T_1_10-38-03-240221_7,81,2,7.18,2025-03-30
2025-03-30T_1_10-38-03-240221_7,67,3,7.5,2025-03-30
2025-03-30T_1_10-38-03-240221_7,87,4,39.96,2025-03-30
2025-03-30T_1_10-38-03-240221_7,7,1,1.5,2025-03-30
2025-03-30T_1_10-38-03-240221_7,84,2,5.0,2025-03-30
2025-03-30T_1_10-38-03-240221_7,51,5,12.45,2025-03-30
2025-03-30T_1_10-38-03-240221_7,49,1,3.99,2025-03-30
2025-03-30T_1_10-38-03-240221_7,55,1,0.78,2025-03-30
2025-03-30T_1_10-38-03-240221_7,7,2,3.0,2025-03-30
2025-03-30T_1_10-38-03-240221_7,36,3,7.17,2025-03-30
2025-03-30T_1_10-38-03-240221_7,33,1,5.99,2025-03-30
2025-03-30T_1_10-38-03-240221_8,12,3,5.4,2025-03-30
2025-03-30T_1_10-38-03-240221_8,49,2,7.98,2025-03-30
2025-03-30T_1_10-38-03-240221_8,92,3,7.47,2025-03-30
2025-03-30T_1_10-38-03-240221_8,69,3,11.97,2025-03-30
2025-03-30T_1_10-38-03-240221_8,60,1,1.99,2025-03-30
2025-03-30T_1_10-38-03-240221_8,86,5,6.45,2025-03-30
2025-03-30T_1_10-38-03-240221_8,43,3,11.97,2025-03-30
2025-03-30T_3_10-38-03-240221_9,67,5,12.5,2025-03-30
2025-03-30T_3_10-38-03-240221_9,16,3,9.42,2025-03-30
2025-03-30T_3_10-38-03-240221_9,72,3,11.52,2025-03-30
2025-03-30T_3_10-38-03-240221_9,50,5,13.0,2025-03-30
2025-03-30T_3_10-38-03-240221_9,72,1,3.84,2025-03-30
2025-03-30T_3_10-38-03-240221_9,86,2,2.58,2025-03-30
2025-03-30T_3_10-38-03-240221_9,4,4,11.96,2025-03-30
2025-03-30T_3_10-38-03-240221_9,22,5,13.95,2025-03-30
2025-03-30T_3_10-38-03-240221_9,42,5,1.95,2025-03-30
2025-03-30T_3_10-38-03-240221_9,56,5,7.95,2025-03-30
2025-03-30T_3_10-38-03-240221_9,45,1,0.99,2025-03-30
2025-03-30T_3_10-38-03-240221_9,47,4,10.0,2025-03-30
2025-03-30T_3_10-38-03-240221_10,20,5,6.95,2025-03-30
2025-03-30T_3_10-38-03-240221_10,81,3,10.77,2025-03-30
2025-03-30T_3_10-38-03-240221_10,81,5,17.95,2025-03-30
2025-03-30T_3_10-38-03-240221_10,68,1,2.59,2025-03-30
2025-03-30T_3_10-38-03-240221_10,95,1,2.99,2025-03-30
2025-03-30T_3_10-38-03-240221_10,55,4,3.12,2025-03-30
2025-03-30T_3_10-38-03-240221_10,28,4,11.56,2025-03-30
2025-03-30T_3_10-38-03-240221_10,37,4,10.76,2025-03-30
2025-03-30T_3_10-38-03-240221_10,91,5,33.5,2025-03-30
2025-03-30T_3_10-38-03-240221_10,100,5,9.95,2025-03-30
2025-03-30T_3_10-38-03-240221_10,100,2,3.98,2025-03-30
2025-03-30T_3_10-38-03-240221_10,40,4,14.36,2025-03-30
2025-03-30T_3_10-38-03-240221_10,42,5,1.95,2025-03-30
2025-03-30T_3_10-38-03-240221_10,50,4,10.4,2025-03-30
2025-03-30T_3_10-38-03-240221_10,56,4,6.36,2025-03-30
2025-03-30T_3_10-38-03-240221_10,13,1,2.98,2025-03-30
2025-03-30T_3_10-38-03-240221_10,33,2,11.98,2025-03-30
2025-03-30T_1_10-38-03-240221_11,92,3,7.47,2025-03-30
2025-03-30T_1_10-38-03-240221_11,66,5,19.95,2025-03-30
2025-03-30T_1_10-38-03-240221_11,19,5,17.25,2025-03-30
2025-03-30T_1_10-38-03-240221_11,30,3,9.3,2025-03-30
2025-03-30T_1_10-38-03-240221_11,76,1,0.57,2025-03-30
2025-03-30T_1_10-38-03-240221_11,65,2,15.98,2025-03-30
2025-03-30T_1_10-38-03-240221_11,95,1,2.99,2025-03-30
2025-03-30T_1_10-38-03-240221_11,26,1,2.98,2025-03-30
2025-03-30T_1_10-38-03-240221_11,72,3,11.52,2025-03-30
2025-03-30T_1_10-38-03-240221_11,25,1,2.35,2025-03-30
2025-03-30T_1_10-38-03-240221_11,82,2,15.98,2025-03-30
2025-03-30T_2_10-38-03-240221_12,78,3,11.4,2025-03-30
2025-03-30T_2_10-38-03-240221_12,1,3,4.5,2025-03-30
2025-03-30T_2_10-38-03-240221_12,81,3,10.77,2025-03-30
2025-03-30T_2_10-38-03-240221_12,32,4,12.36,2025-03-30
2025-03-30T_2_10-38-03-240221_12,17,2,9.0,2025-03-30
2025-03-30T_1_10-38-03-240221_13,6,3,5.97,2025-03-30
2025-03-30T_1_10-38-03-240221_13,41,1,2.39,2025-03-30
2025-03-30T_1_10-38-03-240221_13,76,4,2.28,2025-03-30
2025-03-30T_3_10-38-03-240221_14,11,4,19.96,2025-03-30
2025-03-30T_3_10-38-03-240221_14,66,4,15.96,2025-03-30
2025-03-30T_3_10-38-03-240221_14,4,3,8.97,2025-03-30
2025-03-30T_3_10-38-03-240221_14,9,5,14.95,2025-03-30
2025-03-30T_3_10-38-03-240221_14,3,2,4.9,2025-03-30
2025-03-30T_1_10-38-03-240221_15,45,5,4.95,2025-03-30
2025-03-30T_1_10-38-03-240221_15,90,5,4.95,2025-03-30
2025-03-30T_1_10-38-03-240221_15,39,3,8.25,2025-03-30
2025-03-30T_1_10-38-03-240221_16,12,4,7.2,2025-03-30
2025-03-30T_1_10-38-03-240221_16,21,2,5.98,2025-03-30
2025-03-30T_1_10-38-03-240221_16,67,4,10.0,2025-03-30
2025-03-30T_1_10-38-03-240221_16,11,3,14.97,2025-03-30
2025-03-30T_1_10-38-03-240221_16,99,3,14.97,2025-03-30
2025-03-30T_1_10-38-03-240221_16,33,3,17.97,2025-03-30
2025-03-30T_1_10-38-03-240221_16,85,3,14.97,2025-03-30
2025-03-30T_1_10-38-03-240221_16,53,5,4.95,2025-03-30
2025-03-30T_1_10-38-03-240221_16,60,4,7.96,2025-03-30
2025-03-30T_1_10-38-03-240221_16,2,2,2.5,2025-03-30
2025-03-30T_1_10-38-03-240221_16,48,2,4.78,2025-03-30
2025-03-30T_1_10-38-03-240221_16,41,3,7.17,2025-03-30
2025-03-30T_1_10-38-03-240221_16,34,2,3.98,2025-03-30
2025-03-30T_1_10-38-03-240221_16,48,2,4.78,2025-03-30
2025-03-30T_1_10-38-03-240221_16,72,2,7.68,2025-03-30
2025-03-30T_1_10-38-03-240221_16,91,5,33.5,2025-03-30
2025-03-30T_1_10-38-03-240221_16,73,1,3.99,2025-03-30
2025-03-30T_1_10-38-03-240221_16,1,5,7.5,2025-03-30
2025-03-30T_3_10-38-03-241322_17,92,5,12.45,2025-03-30
2025-03-30T_3_10-38-03-241322_17,26,3,8.94,2025-03-30
2025-03-30T_3_10-38-03-241322_17,60,4,7.96,2025-03-30
2025-03-30T_3_10-38-03-241322_17,81,1,3.59,2025-03-30
2025-03-30T_3_10-38-03-241322_18,92,2,4.98,2025-03-30
2025-03-30T_3_10-38-03-241322_18,4,1,2.99,2025-03-30
2025-03-30T_3_10-38-03-241322_18,21,2,5.98,2025-03-30
2025-03-30T_3_10-38-03-241322_18,26,5,14.9,2025-03-30
2025-03-30T_3_10-38-03-241322_18,29,1,2.65,2025-03-30
2025-03-30T_3_10-38-03-241322_18,30,4,12.4,2025-03-30
2025-03-30T_3_10-38-03-241322_18,94,4,7.96,2025-03-30
2025-03-30T_3_10-38-03-241322_18,88,4,15.96,2025-03-30
2025-03-30T_3_10-38-03-241322_18,3,3,7.35,2025-03-30
2025-03-30T_3_10-38-03-241322_18,90,2,1.98,2025-03-30
2025-03-30T_3_10-38-03-241322_18,75,5,43.95,2025-03-30
2025-03-30T_3_10-38-03-241322_18,92,2,4.98,2025-03-30
2025-03-30T_3_10-38-03-241322_18,10,5,8.95,2025-03-30
2025-03-30T_3_10-38-03-241322_18,3,1,2.45,2025-03-30
2025-03-30T_1_10-38-03-241322_19,27,3,6.45,2025-03-30
2025-03-30T_1_10-38-03-241322_19,40,2,7.18,2025-03-30
2025-03-30T_1_10-38-03-241322_19,33,5,29.95,2025-03-30
2025-03-30T_1_10-38-03-241322_19,39,2,5.5,2025-03-30
2025-03-30T_1_10-38-03-241322_19,7,2,3.0,2025-03-30
2025-03-30T_1_10-38-03-241322_19,80,1,4.98,2025-03-30
2025-03-30T_1_10-38-03-241322_19,65,4,31.96,2025-03-30
2025-03-30T_1_10-38-03-241322_19,25,3,7.05,2025-03-30
2025-03-30T_1_10-38-03-241322_19,45,3,2.97,2025-03-30
2025-03-30T_1_10-38-03-241322_19,82,2,15.98,2025-03-30
2025-03-30T_1_10-38-03-241322_19,85,3,14.97,2025-03-30
2025-03-30T_1_10-38-03-241322_19,33,2,11.98,2025-03-30
2025-03-30T_1_10-38-03-241322_19,92,3,7.47,2025-03-30
2025-03-30T_1_10-38-03-241322_19,82,4,31.96,2025-03-30
2025-03-30T_1_10-38-03-241322_19,1,1,1.5,2025-03-30
2025-03-30T_1_10-38-03-241322_19,75,3,26.37,2025-03-30
2025-03-30T_1_10-38-03-241322_19,88,2,7.98,2025-03-30
2025-03-30T_1_10-38-03-241322_19,10,1,1.79,2025-03-30
2025-03-30T_1_10-38-03-241322_19,6,1,1.99,2025-03-30
2025-03-30T_3_10-38-03-241322_20,45,4,3.96,2025-03-30
2025-03-30T_3_10-38-03-241322_20,84,3,7.5,2025-03-30
2025-03-30T_3_10-38-03-241322_20,95,2,5.98,2025-03-30
2025-03-30T_3_10-38-03-241322_20,48,3,7.17,2025-03-30
2025-03-30T_3_10-38-03-241322_20,96,1,2.75,2025-03-30
2025-03-30T_3_10-38-03-241322_20,66,2,7.98,2025-03-30
2025-03-30T_3_10-38-03-241322_20,6,2,3.98,2025-03-30
2025-03-30T_3_10-38-03-241322_20,84,2,5.0,2025-03-30
2025-03-30T_3_10-38-03-241322_20,13,5,14.9,2025-03-30
2025-03-30T_3_10-38-03-241322_20,37,1,2.69,2025-03-30
2025-03-30T_3_10-38-03-241322_20,53,5,4.95,2025-03-30
2025-03-30T_3_10-38-03-241322_20,90,1,0.99,2025-03-30
2025-03-30T_3_10-38-03-241322_20,82,1,7.99,2025-03-30
2025-03-30T_3_10-38-03-241322_20,44,3,4.47,2025-03-30
2025-03-30T_3_10-38-03-241322_20,29,4,10.6,2025-03-30
2025-03-30T_3_10-38-03-241322_20,53,1,0.99,2025-03-30
2025-03-30T_3_10-38-03-241322_20,77,2,1.18,2025-03-30
2025-03-30T_3_10-38-03-241322_20,31,1,2.49,2025-03-30
2025-03-30T_3_10-38-03-241322_20,51,4,9.96,2025-03-30
2025-03-30T_3_10-38-03-241322_20,86,4,5.16,2025-03-30
2025-03-30T_3_10-38-03-241322_21,90,5,4.95,2025-03-30
2025-03-30T_3_10-38-03-241322_21,95,2,5.98,2025-03-30
2025-03-30T_3_10-38-03-241322_21,40,3,10.77,2025-03-30
2025-03-30T_3_10-38-03-241322_21,85,3,14.97,2025-03-30
2025-03-30T_3_10-38-03-241322_21,96,4,11.0,2025-03-30
2025-03-30T_3_10-38-03-241322_21,33,3,17.97,2025-03-30
2025-03-30T_2_10-38-03-241322_22,30,4,12.4,2025-03-30
2025-03-30T_3_10-38-03-241322_23,24,2,5.6,2025-03-30
2025-03-30T_3_10-38-03-241322_23,46,3,2.07,2025-03-30
2025-03-30T_3_10-38-03-241322_23,66,4,15.96,2025-03-30
2025-03-30T_3_10-38-03-241322_23,10,4,7.16,2025-03-30
2025-03-30T_3_10-38-03-241322_23,9,3,8.97,2025-03-30
2025-03-30T_3_10-38-03-241322_23,21,5,14.95,2025-03-30
2025-03-30T_3_10-38-03-241322_23,67,2,5.0,2025-03-30
2025-03-30T_3_10-38-03-241322_23,35,4,8.36,2025-03-30
2025-03-30T_3_10-38-03-241322_23,9,3,8.97,2025-03-30
2025-03-30T_3_10-38-03-241322_23,58,2,4.5,2025-03-30
2025-03-30T_3_10-38-03-241322_23,56,3,4.77,2025-03-30
2025-03-30T_3_10-38-03-241322_23,64,5,22.3,2025-03-30
2025-03-30T_3_10-38-03-241322_23,19,5,17.25,2025-03-30
2025-03-30T_3_10-38-03-241322_23,98,4,19.96,2025-03-30
2025-03-30T_3_10-38-03-241322_24,3,1,2.45,2025-03-30
2025-03-30T_3_10-38-03-241322_24,62,5,32.5,2025-03-30
2025-03-30T_3_10-38-03-241322_24,55,1,0.78,2025-03-30
2025-03-30T_3_10-38-03-241322_24,16,3,9.42,2025-03-30
2025-03-30T_3_10-38-03-241322_24,22,4,11.16,2025-03-30
2025-03-30T_3_10-38-03-241322_24,12,2,3.6,2025-03-30
2025-03-30T_3_10-38-03-241322_24,67,1,2.5,2025-03-30
2025-03-30T_3_10-38-03-241322_24,80,5,24.9,2025-03-30
2025-03-30T_3_10-38-03-241322_24,54,1,0.85,2025-03-30
2025-03-30T_3_10-38-03-241322_24,45,1,0.99,2025-03-30
2025-03-30T_3_10-38-03-241322_24,95,2,5.98,2025-03-30
2025-03-30T_3_10-38-03-241322_24,73,5,19.95,2025-03-30
2025-03-30T_3_10-38-03-241322_24,74,4,3.8,2025-03-30
2025-03-30T_3_10-38-03-241322_24,56,1,1.59,2025-03-30
2025-03-30T_3_10-38-03-241322_24,8,4,7.56,2025-03-30
2025-03-30T_3_10-38-03-241322_25,34,2,3.98,2025-03-30
2025-03-30T_3_10-38-03-241322_25,98,1,4.99,2025-03-30
2025-03-30T_3_10-38-03-241322_25,47,4,10.0,2025-03-30
2025-03-30T_3_10-38-03-241322_25,12,1,1.8,2025-03-30
2025-03-30T_3_10-38-03-241322_25,48,4,9.56,2025-03-30
2025-03-30T_3_10-38-03-241322_25,69,5,19.95,2025-03-30
2025-03-30T_3_10-38-03-241322_25,39,4,11.0,2025-03-30
2025-03-30T_1_10-38-03-241322_26,44,2,2.98,2025-03-30
2025-03-30T_2_10-38-03-241322_27,63,2,7.58,2025-03-30
2025-03-30T_2_10-38-03-241322_27,89,4,11.12,2025-03-30
2025-03-30T_2_10-38-03-241322_27,22,3,8.37,2025-03-30
2025-03-30T_2_10-38-03-241322_27,95,4,11.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,33,4,23.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,95,4,11.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,23,5,18.95,2025-03-30
2025-03-30T_2_10-38-03-241322_27,69,4,15.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,67,5,12.5,2025-03-30
2025-03-30T_2_10-38-03-241322_27,53,5,4.95,2025-03-30
2025-03-30T_2_10-38-03-241322_27,25,4,9.4,2025-03-30
2025-03-30T_2_10-38-03-241322_27,59,2,5.58,2025-03-30
2025-03-30T_2_10-38-03-241322_27,86,3,3.87,2025-03-30
2025-03-30T_2_10-38-03-241322_27,99,4,19.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,37,4,10.76,2025-03-30
2025-03-30T_2_10-38-03-241322_27,38,1,3.5,2025-03-30
2025-03-30T_2_10-38-03-241322_27,91,1,6.7,2025-03-30
2025-03-30T_2_10-38-03-241322_27,28,5,14.45,2025-03-30
2025-03-30T_2_10-38-03-241322_27,99,4,19.96,2025-03-30
2025-03-30T_2_10-38-03-241322_27,82,3,23.97,2025-03-30
2025-03-30T_1_10-38-03-241322_28,42,1,0.39,2025-03-30
2025-03-30T_1_10-38-03-241322_28,100,5,9.95,2025-03-30
2025-03-30T_1_10-38-03-241322_28,54,5,4.25,2025-03-30
2025-03-30T_1_10-38-03-241322_28,68,1,2.59,2025-03-30
2025-03-30T_1_10-38-03-241322_28,29,4,10.6,2025-03-30
2025-03-30T_1_10-38-03-241322_28,88,3,11.97,2025-03-30
2025-03-30T_1_10-38-03-241322_28,16,5,15.7,2025-03-30
2025-03-30T_1_10-38-03-241322_28,22,5,13.95,2025-03-30
2025-03-30T_1_10-38-03-241322_28,49,4,15.96,2025-03-30
2025-03-30T_1_10-38-03-241322_28,57,4,7.96,2025-03-30
2025-03-30T_1_10-38-03-241322_28,50,3,7.8,2025-03-30
2025-03-30T_1_10-38-03-241322_28,65,5,39.95,2025-03-30
2025-03-30T_1_10-38-03-241322_28,97,1,5.99,2025-03-30
2025-03-30T_1_10-38-03-241322_28,57,3,5.97,2025-03-30
2025-03-30T_1_10-38-03-241322_28,73,4,15.96,2025-03-30
2025-03-30T_3_10-38-03-241322_29,94,1,1.99,2025-03-30
2025-03-30T_3_10-38-03-241322_29,100,5,9.95,2025-03-30
2025-03-30T_3_10-38-03-241322_29,8,3,5.67,2025-03-30
2025-03-30T_3_10-38-03-241322_29,19,1,3.45,2025-03-30
2025-03-30T_3_10-38-03-241322_29,94,3,5.97,2025-03-30
2025-03-30T_3_10-38-03-241322_29,41,3,7.17,2025-03-30
2025-03-30T_3_10-38-03-241322_29,10,2,3.58,2025-03-30
2025-03-30T_3_10-38-03-241322_29,35,3,6.27,2025-03-30
2025-03-30T_3_10-38-03-241322_29,27,3,6.45,2025-03-30
2025-03-30T_3_10-38-03-241322_29,28,3,8.67,2025-03-30
2025-03-30T_3_10-38-03-241322_29,12,5,9.0,2025-03-30
2025-03-30T_3_10-38-03-241322_29,100,1,1.99,2025-03-30
2025-03-30T_3_10-38-03-241322_29,61,4,5.16,2025-03-30
2025-03-30T_3_10-38-03-241322_29,95,5,14.95,2025-03-30
2025-03-30T_3_10-38-03-241322_29,32,1,3.09,2025-03-30
2025-03-30T_3_10-38-03-241322_29,59,2,5.58,2025-03-30
2025-03-30T_1_10-38-03-241322_30,59,1,2.79,2025-03-30
2025-03-30T_1_10-38-03-241322_30,8,2,3.78,2025-03-30
2025-03-30T_1_10-38-03-241322_30,34,1,1.99,2025-03-30
2025-03-30T_1_10-38-03-241322_30,63,4,15.16,2025-03-30
2025-03-30T_2_10-38-03-241322_31,18,4,15.52,2025-03-30
2025-03-30T_2_10-38-03-241322_31,14,1,0.99,2025-03-30
2025-03-30T_2_10-38-03-241322_31,70,1,3.5,2025-03-30
2025-03-30T_2_10-38-03-241322_31,21,2,5.98,2025-03-30
2025-03-30T_2_10-38-03-241322_31,26,4,11.92,2025-03-30
