tranId,productId,qty,amt,tranDate
2025-03-27T_3_10-49-52-631099_7,86,4,5.16,2025-03-27
2025-03-27T_3_10-49-52-631099_7,59,3,8.37,2025-03-27
2025-03-27T_1_10-49-52-631099_8,69,3,11.97,2025-03-27
2025-03-27T_1_10-49-52-631099_8,66,4,15.96,2025-03-27
2025-03-27T_1_10-49-52-631099_8,84,4,10.0,2025-03-27
2025-03-27T_1_10-49-52-631099_8,90,4,3.96,2025-03-27
2025-03-27T_1_10-49-52-631099_8,72,4,15.36,2025-03-27
2025-03-27T_1_10-49-52-631099_8,99,1,4.99,2025-03-27
2025-03-27T_1_10-49-52-631099_8,77,4,2.36,2025-03-27
2025-03-27T_1_10-49-52-631099_8,55,4,3.12,2025-03-27
2025-03-27T_1_10-49-52-631099_8,74,3,2.85,2025-03-27
2025-03-27T_1_10-49-52-631099_8,53,4,3.96,2025-03-27
2025-03-27T_1_10-49-52-631099_8,17,1,4.5,2025-03-27
2025-03-27T_2_10-49-52-631099_9,67,3,7.5,2025-03-27
2025-03-27T_3_10-49-52-631099_10,49,5,19.95,2025-03-27
2025-03-27T_3_10-49-52-631099_10,45,5,4.95,2025-03-27
2025-03-27T_3_10-49-52-631099_10,17,3,13.5,2025-03-27
2025-03-27T_3_10-49-52-631099_10,48,5,11.95,2025-03-27
2025-03-27T_3_10-49-52-631099_11,44,4,5.96,2025-03-27
2025-03-27T_3_10-49-52-631099_12,74,4,3.8,2025-03-27
2025-03-27T_3_10-49-52-631099_12,49,3,11.97,2025-03-27
2025-03-27T_3_10-49-52-631099_12,78,4,15.2,2025-03-27
2025-03-27T_3_10-49-52-631099_12,30,4,12.4,2025-03-27
2025-03-27T_3_10-49-52-631099_12,42,3,1.17,2025-03-27
2025-03-27T_3_10-49-52-631099_12,55,1,0.78,2025-03-27
2025-03-27T_3_10-49-52-631099_12,52,5,4.35,2025-03-27
2025-03-27T_3_10-49-52-631099_12,37,2,5.38,2025-03-27
2025-03-27T_3_10-49-52-631099_12,19,5,17.25,2025-03-27
2025-03-27T_3_10-49-52-631099_12,90,3,2.97,2025-03-27
2025-03-27T_3_10-49-52-631099_12,69,3,11.97,2025-03-27
2025-03-27T_3_10-49-52-631099_12,44,5,7.45,2025-03-27
2025-03-27T_3_10-49-52-631099_12,45,2,1.98,2025-03-27
2025-03-27T_3_10-49-52-631099_12,34,5,9.95,2025-03-27
2025-03-27T_3_10-49-52-631099_12,51,3,7.47,2025-03-27
2025-03-27T_2_10-49-52-632069_13,96,5,13.75,2025-03-27
2025-03-27T_2_10-49-52-632069_13,28,5,14.45,2025-03-27
2025-03-27T_2_10-49-52-632069_13,43,3,11.97,2025-03-27
2025-03-27T_2_10-49-52-632069_13,51,3,7.47,2025-03-27
2025-03-27T_2_10-49-52-632069_13,100,4,7.96,2025-03-27
2025-03-27T_2_10-49-52-632069_13,76,5,2.85,2025-03-27
2025-03-27T_2_10-49-52-632069_13,71,2,13.18,2025-03-27
2025-03-27T_2_10-49-52-632069_13,63,1,3.79,2025-03-27
2025-03-27T_1_10-49-52-632069_14,67,4,10.0,2025-03-27
2025-03-27T_1_10-49-52-632069_14,6,2,3.98,2025-03-27
2025-03-27T_3_10-49-52-632069_15,36,2,4.78,2025-03-27
2025-03-27T_3_10-49-52-632069_15,11,2,9.98,2025-03-27
2025-03-27T_3_10-49-52-632069_15,5,3,5.25,2025-03-27
2025-03-27T_3_10-49-52-632069_15,94,2,3.98,2025-03-27
2025-03-27T_3_10-49-52-632069_15,44,2,2.98,2025-03-27
2025-03-27T_3_10-49-52-632069_15,15,1,2.98,2025-03-27
