tranId,productId,qty,amt,tranDate
2025-03-28T_1_10-23-01-366921_7,8,2,3.78,2025-03-28
2025-03-28T_1_10-23-01-366921_7,53,1,0.99,2025-03-28
2025-03-28T_1_10-23-01-366921_7,79,5,17.85,2025-03-28
2025-03-28T_1_10-23-01-366921_7,15,5,14.9,2025-03-28
2025-03-28T_1_10-23-01-366921_7,7,2,3.0,2025-03-28
2025-03-28T_1_10-23-01-366921_7,94,1,1.99,2025-03-28
2025-03-28T_1_10-23-01-366921_7,58,2,4.5,2025-03-28
2025-03-28T_1_10-23-01-366921_7,25,3,7.05,2025-03-28
2025-03-28T_1_10-23-01-366921_7,100,1,1.99,2025-03-28
2025-03-28T_1_10-23-01-366921_7,76,2,1.14,2025-03-28
2025-03-28T_1_10-23-01-366921_7,65,5,39.95,2025-03-28
2025-03-28T_1_10-23-01-366921_7,28,4,11.56,2025-03-28
2025-03-28T_1_10-23-01-366921_7,79,1,3.57,2025-03-28
2025-03-28T_1_10-23-01-366921_7,26,1,2.98,2025-03-28
2025-03-28T_1_10-23-01-366921_7,54,5,4.25,2025-03-28
2025-03-28T_1_10-23-01-366921_7,1,4,6.0,2025-03-28
2025-03-28T_1_10-23-01-366921_7,33,5,29.95,2025-03-28
2025-03-28T_3_10-23-01-366921_8,77,1,0.59,2025-03-28
2025-03-28T_3_10-23-01-366921_8,60,2,3.98,2025-03-28
2025-03-28T_3_10-23-01-366921_8,24,5,14.0,2025-03-28
2025-03-28T_3_10-23-01-366921_8,36,2,4.78,2025-03-28
2025-03-28T_3_10-23-01-366921_8,63,3,11.37,2025-03-28
2025-03-28T_3_10-23-01-366921_8,99,3,14.97,2025-03-28
2025-03-28T_3_10-23-01-366921_8,77,1,0.59,2025-03-28
2025-03-28T_3_10-23-01-366921_8,8,1,1.89,2025-03-28
2025-03-28T_3_10-23-01-366921_8,60,2,3.98,2025-03-28
2025-03-28T_3_10-23-01-366921_8,89,3,8.34,2025-03-28
2025-03-28T_3_10-23-01-366921_8,5,5,8.75,2025-03-28
2025-03-28T_3_10-23-01-366921_8,58,5,11.25,2025-03-28
2025-03-28T_3_10-23-01-366921_8,69,5,19.95,2025-03-28
2025-03-28T_3_10-23-01-366921_8,96,3,8.25,2025-03-28
2025-03-28T_3_10-23-01-366921_8,99,1,4.99,2025-03-28
2025-03-28T_3_10-23-01-366921_8,89,2,5.56,2025-03-28
2025-03-28T_3_10-23-01-366921_8,37,4,10.76,2025-03-28
2025-03-28T_3_10-23-01-366921_8,91,3,20.1,2025-03-28
2025-03-28T_2_10-23-01-366921_9,53,5,4.95,2025-03-28
2025-03-28T_2_10-23-01-366921_9,34,5,9.95,2025-03-28
2025-03-28T_2_10-23-01-366921_9,77,4,2.36,2025-03-28
2025-03-28T_2_10-23-01-366921_9,36,1,2.39,2025-03-28
2025-03-28T_2_10-23-01-366921_9,50,5,13.0,2025-03-28
2025-03-28T_2_10-23-01-366921_9,2,3,3.75,2025-03-28
2025-03-28T_2_10-23-01-366921_9,86,4,5.16,2025-03-28
2025-03-28T_2_10-23-01-366921_9,11,4,19.96,2025-03-28
2025-03-28T_2_10-23-01-366921_9,68,2,5.18,2025-03-28
2025-03-28T_2_10-23-01-366921_9,29,2,5.3,2025-03-28
2025-03-28T_2_10-23-01-366921_9,61,2,2.58,2025-03-28
2025-03-28T_2_10-23-01-366921_9,22,1,2.79,2025-03-28
2025-03-28T_2_10-23-01-366921_9,75,2,17.58,2025-03-28
2025-03-28T_2_10-23-01-366921_9,93,2,11.98,2025-03-28
2025-03-28T_2_10-23-01-366921_9,83,5,1.05,2025-03-28
2025-03-28T_2_10-23-01-366921_9,11,3,14.97,2025-03-28
2025-03-28T_2_10-23-01-366921_9,41,3,7.17,2025-03-28
2025-03-28T_2_10-23-01-366921_9,99,4,19.96,2025-03-28
2025-03-28T_2_10-23-01-366921_9,47,2,5.0,2025-03-28
2025-03-28T_2_10-23-01-366921_9,22,1,2.79,2025-03-28
2025-03-28T_2_10-23-01-367433_10,5,4,7.0,2025-03-28
2025-03-28T_2_10-23-01-367433_10,69,5,19.95,2025-03-28
2025-03-28T_2_10-23-01-367433_10,26,1,2.98,2025-03-28
2025-03-28T_2_10-23-01-367433_10,57,5,9.95,2025-03-28
2025-03-28T_2_10-23-01-367433_10,86,4,5.16,2025-03-28
2025-03-28T_2_10-23-01-367433_10,36,4,9.56,2025-03-28
2025-03-28T_2_10-23-01-367433_10,83,1,0.21,2025-03-28
2025-03-28T_2_10-23-01-367433_10,88,5,19.95,2025-03-28
2025-03-28T_2_10-23-01-367433_10,54,2,1.7,2025-03-28
2025-03-28T_2_10-23-01-367433_10,48,1,2.39,2025-03-28
2025-03-28T_2_10-23-01-367433_10,82,3,23.97,2025-03-28
2025-03-28T_2_10-23-01-367433_10,77,5,2.95,2025-03-28
2025-03-28T_2_10-23-01-367433_10,14,1,0.99,2025-03-28
2025-03-28T_2_10-23-01-367433_10,71,3,19.77,2025-03-28
2025-03-28T_2_10-23-01-367433_11,20,2,2.78,2025-03-28
2025-03-28T_2_10-23-01-367433_11,48,3,7.17,2025-03-28
2025-03-28T_2_10-23-01-367433_11,66,1,3.99,2025-03-28
2025-03-28T_2_10-23-01-367433_11,79,1,3.57,2025-03-28
2025-03-28T_2_10-23-01-367433_11,16,5,15.7,2025-03-28
2025-03-28T_2_10-23-01-367433_11,13,1,2.98,2025-03-28
2025-03-28T_2_10-23-01-367433_11,70,5,17.5,2025-03-28
2025-03-28T_2_10-23-01-367433_11,17,1,4.5,2025-03-28
2025-03-28T_2_10-23-01-367433_11,81,2,7.18,2025-03-28
2025-03-28T_2_10-23-01-367433_11,96,3,8.25,2025-03-28
2025-03-28T_2_10-23-01-367433_11,14,5,4.95,2025-03-28
2025-03-28T_2_10-23-01-367433_11,44,2,2.98,2025-03-28
2025-03-28T_2_10-23-01-367433_11,24,1,2.8,2025-03-28
2025-03-28T_2_10-23-01-367433_12,44,3,4.47,2025-03-28
2025-03-28T_2_10-23-01-367433_12,89,4,11.12,2025-03-28
2025-03-28T_2_10-23-01-367433_12,42,5,1.95,2025-03-28
2025-03-28T_2_10-23-01-367433_12,2,3,3.75,2025-03-28
2025-03-28T_2_10-23-01-367433_12,49,2,7.98,2025-03-28
2025-03-28T_2_10-23-01-367433_12,14,3,2.97,2025-03-28
2025-03-28T_2_10-23-01-367433_12,42,5,1.95,2025-03-28
2025-03-28T_2_10-23-01-367433_12,97,5,29.95,2025-03-28
2025-03-28T_2_10-23-01-367433_12,12,3,5.4,2025-03-28
2025-03-28T_2_10-23-01-367433_12,39,3,8.25,2025-03-28
2025-03-28T_2_10-23-01-367433_12,23,3,11.37,2025-03-28
2025-03-28T_2_10-23-01-367433_12,8,4,7.56,2025-03-28
2025-03-28T_2_10-23-01-367433_12,84,2,5.0,2025-03-28
2025-03-28T_2_10-23-01-367433_12,71,4,26.36,2025-03-28
2025-03-28T_2_10-23-01-367433_12,93,4,23.96,2025-03-28
2025-03-28T_2_10-23-01-367433_12,37,2,5.38,2025-03-28
2025-03-28T_2_10-23-01-367433_12,94,2,3.98,2025-03-28
2025-03-28T_2_10-23-01-367433_12,27,5,10.75,2025-03-28
2025-03-28T_2_10-23-01-367433_12,66,5,19.95,2025-03-28
2025-03-28T_2_10-23-01-367433_12,78,2,7.6,2025-03-28
2025-03-28T_1_10-23-01-367433_13,46,1,0.69,2025-03-28
2025-03-28T_1_10-23-01-367433_13,10,2,3.58,2025-03-28
2025-03-28T_1_10-23-01-367433_13,24,3,8.4,2025-03-28
2025-03-28T_1_10-23-01-367433_13,42,3,1.17,2025-03-28
2025-03-28T_1_10-23-01-367433_13,45,4,3.96,2025-03-28
2025-03-28T_1_10-23-01-367433_13,18,2,7.76,2025-03-28
2025-03-28T_1_10-23-01-367433_13,71,5,32.95,2025-03-28
2025-03-28T_1_10-23-01-367433_13,67,3,7.5,2025-03-28
2025-03-28T_1_10-23-01-367433_13,15,5,14.9,2025-03-28
2025-03-28T_1_10-23-01-367433_13,90,3,2.97,2025-03-28
2025-03-28T_1_10-23-01-367433_13,41,3,7.17,2025-03-28
2025-03-28T_1_10-23-01-367433_13,83,3,0.63,2025-03-28
2025-03-28T_1_10-23-01-367433_13,47,5,12.5,2025-03-28
2025-03-28T_1_10-23-01-367433_13,20,5,6.95,2025-03-28
2025-03-28T_1_10-23-01-367433_13,12,1,1.8,2025-03-28
2025-03-28T_1_10-23-01-367433_13,9,4,11.96,2025-03-28
2025-03-28T_1_10-23-01-367433_13,100,5,9.95,2025-03-28
2025-03-28T_1_10-23-01-367433_13,31,4,9.96,2025-03-28
2025-03-28T_1_10-23-01-367433_13,20,4,5.56,2025-03-28
2025-03-28T_1_10-23-01-367433_14,100,2,3.98,2025-03-28
2025-03-28T_1_10-23-01-367433_14,80,5,24.9,2025-03-28
2025-03-28T_1_10-23-01-367433_14,40,1,3.59,2025-03-28
2025-03-28T_1_10-23-01-367433_14,22,2,5.58,2025-03-28
2025-03-28T_1_10-23-01-367433_14,17,5,22.5,2025-03-28
2025-03-28T_1_10-23-01-367433_14,30,2,6.2,2025-03-28
2025-03-28T_1_10-23-01-367433_14,48,3,7.17,2025-03-28
2025-03-28T_1_10-23-01-367433_14,27,2,4.3,2025-03-28
2025-03-28T_1_10-23-01-367433_14,32,5,15.45,2025-03-28
2025-03-28T_1_10-23-01-367433_14,21,1,2.99,2025-03-28
2025-03-28T_1_10-23-01-367433_14,69,4,15.96,2025-03-28
2025-03-28T_1_10-23-01-367433_14,92,3,7.47,2025-03-28
2025-03-28T_1_10-23-01-367433_14,1,5,7.5,2025-03-28
2025-03-28T_1_10-23-01-367433_14,61,4,5.16,2025-03-28
2025-03-28T_1_10-23-01-367433_14,78,2,7.6,2025-03-28
2025-03-28T_1_10-23-01-367433_14,46,1,0.69,2025-03-28
2025-03-28T_1_10-23-01-367433_14,65,5,39.95,2025-03-28
2025-03-28T_1_10-23-01-367433_14,18,3,11.64,2025-03-28
2025-03-28T_2_10-23-01-367433_15,9,2,5.98,2025-03-28
2025-03-28T_2_10-23-01-367433_15,82,2,15.98,2025-03-28
2025-03-28T_2_10-23-01-367433_15,92,2,4.98,2025-03-28
2025-03-28T_2_10-23-01-367433_15,77,1,0.59,2025-03-28
2025-03-28T_2_10-23-01-367433_15,26,3,8.94,2025-03-28
2025-03-28T_2_10-23-01-367433_15,47,5,12.5,2025-03-28
2025-03-28T_2_10-23-01-367433_15,54,1,0.85,2025-03-28
2025-03-28T_2_10-23-01-367433_15,49,2,7.98,2025-03-28
2025-03-28T_3_10-23-01-367433_16,67,2,5.0,2025-03-28
2025-03-28T_3_10-23-01-367433_16,26,5,14.9,2025-03-28
2025-03-28T_3_10-23-01-367433_16,81,5,17.95,2025-03-28
2025-03-28T_3_10-23-01-367433_16,91,3,20.1,2025-03-28
2025-03-28T_3_10-23-01-367433_16,33,2,11.98,2025-03-28
2025-03-28T_3_10-23-01-367433_16,9,5,14.95,2025-03-28
2025-03-28T_3_10-23-01-367433_16,60,2,3.98,2025-03-28
2025-03-28T_3_10-23-01-367433_16,55,3,2.34,2025-03-28
2025-03-28T_3_10-23-01-367433_16,52,3,2.61,2025-03-28
2025-03-28T_3_10-23-01-367433_16,27,2,4.3,2025-03-28
2025-03-28T_3_10-23-01-367433_16,99,1,4.99,2025-03-28
2025-03-28T_3_10-23-01-367433_16,99,4,19.96,2025-03-28
2025-03-28T_3_10-23-01-367433_16,40,1,3.59,2025-03-28
2025-03-28T_3_10-23-01-367433_16,74,3,2.85,2025-03-28
2025-03-28T_3_10-23-01-367433_16,34,3,5.97,2025-03-28
2025-03-28T_2_10-23-01-367433_17,20,5,6.95,2025-03-28
2025-03-28T_2_10-23-01-367433_17,42,5,1.95,2025-03-28
2025-03-28T_2_10-23-01-367433_17,27,2,4.3,2025-03-28
2025-03-28T_2_10-23-01-367433_17,30,2,6.2,2025-03-28
2025-03-28T_2_10-23-01-367433_17,16,4,12.56,2025-03-28
2025-03-28T_2_10-23-01-367433_17,94,4,7.96,2025-03-28
2025-03-28T_2_10-23-01-367433_17,12,2,3.6,2025-03-28
2025-03-28T_2_10-23-01-367433_17,25,5,11.75,2025-03-28
2025-03-28T_2_10-23-01-367433_17,54,1,0.85,2025-03-28
2025-03-28T_2_10-23-01-367433_17,35,3,6.27,2025-03-28
2025-03-28T_2_10-23-01-367433_18,85,1,4.99,2025-03-28
2025-03-28T_2_10-23-01-367433_18,34,5,9.95,2025-03-28
2025-03-28T_2_10-23-01-367433_18,19,1,3.45,2025-03-28
2025-03-28T_2_10-23-01-367433_18,81,3,10.77,2025-03-28
2025-03-28T_2_10-23-01-367433_18,33,1,5.99,2025-03-28
2025-03-28T_2_10-23-01-367433_18,7,3,4.5,2025-03-28
2025-03-28T_2_10-23-01-367433_18,73,5,19.95,2025-03-28
2025-03-28T_2_10-23-01-367433_18,2,1,1.25,2025-03-28
2025-03-28T_2_10-23-01-367433_18,23,5,18.95,2025-03-28
2025-03-28T_2_10-23-01-367433_18,56,2,3.18,2025-03-28
2025-03-28T_2_10-23-01-367433_18,56,1,1.59,2025-03-28
2025-03-28T_2_10-23-01-367433_18,78,2,7.6,2025-03-28
2025-03-28T_2_10-23-01-367433_18,2,1,1.25,2025-03-28
2025-03-28T_2_10-23-01-367433_18,20,4,5.56,2025-03-28
2025-03-28T_2_10-23-01-367433_18,36,1,2.39,2025-03-28
2025-03-28T_2_10-23-01-367433_18,15,5,14.9,2025-03-28
2025-03-28T_2_10-23-01-367433_18,25,4,9.4,2025-03-28
2025-03-28T_3_10-23-01-367433_19,21,1,2.99,2025-03-28
2025-03-28T_3_10-23-01-367433_19,15,3,8.94,2025-03-28
2025-03-28T_3_10-23-01-367433_19,91,3,20.1,2025-03-28
2025-03-28T_3_10-23-01-367433_19,80,3,14.94,2025-03-28
2025-03-28T_3_10-23-01-367433_19,6,5,9.95,2025-03-28
2025-03-28T_3_10-23-01-367433_19,27,3,6.45,2025-03-28
2025-03-28T_3_10-23-01-367433_19,13,4,11.92,2025-03-28
2025-03-28T_3_10-23-01-367433_19,40,3,10.77,2025-03-28
2025-03-28T_3_10-23-01-367433_19,36,5,11.95,2025-03-28
2025-03-28T_3_10-23-01-367433_19,45,4,3.96,2025-03-28
2025-03-28T_3_10-23-01-367433_19,26,1,2.98,2025-03-28
2025-03-28T_3_10-23-01-367433_19,45,3,2.97,2025-03-28
2025-03-28T_3_10-23-01-367433_20,5,1,1.75,2025-03-28
2025-03-28T_3_10-23-01-367433_20,26,5,14.9,2025-03-28
2025-03-28T_3_10-23-01-367433_20,48,1,2.39,2025-03-28
2025-03-28T_3_10-23-01-367433_20,98,2,9.98,2025-03-28
2025-03-28T_3_10-23-01-367433_20,36,4,9.56,2025-03-28
2025-03-28T_3_10-23-01-367433_20,58,4,9.0,2025-03-28
2025-03-28T_3_10-23-01-367433_20,44,4,5.96,2025-03-28
2025-03-28T_3_10-23-01-367433_20,34,3,5.97,2025-03-28
2025-03-28T_3_10-23-01-367433_20,59,1,2.79,2025-03-28
2025-03-28T_3_10-23-01-367433_21,84,2,5.0,2025-03-28
2025-03-28T_3_10-23-01-367433_21,4,1,2.99,2025-03-28
2025-03-28T_3_10-23-01-367433_21,17,2,9.0,2025-03-28
2025-03-28T_3_10-23-01-367433_21,93,1,5.99,2025-03-28
2025-03-28T_3_10-23-01-367433_21,80,3,14.94,2025-03-28
2025-03-28T_3_10-23-01-367433_21,25,5,11.75,2025-03-28
2025-03-28T_3_10-23-01-367433_21,21,1,2.99,2025-03-28
2025-03-28T_3_10-23-01-367433_21,69,1,3.99,2025-03-28
2025-03-28T_3_10-23-01-367433_21,80,5,24.9,2025-03-28
2025-03-28T_3_10-23-01-367433_21,13,3,8.94,2025-03-28
2025-03-28T_3_10-23-01-367433_21,63,5,18.95,2025-03-28
2025-03-28T_3_10-23-01-367433_21,81,1,3.59,2025-03-28
2025-03-28T_3_10-23-01-367433_21,10,2,3.58,2025-03-28
